user_id,case_id,upload_id
60775,2081,250432
60785,2081,314856
60785,2081,314857
60785,2081,314858
60785,2081,314859
60785,2081,314860
60785,2081,314861
60788,2081,260235
60799,2081,237663
60799,2081,237664
60812,2081,253773
60829,2081,273246
60832,2081,253262
60833,2081,283816
60833,2081,283817
60870,2081,240501
60870,2081,240507
60885,2081,236170
60895,2081,240843
60895,2081,240846
60896,2081,301516
60899,2081,276087
60899,2081,276088
61019,2081,265561
61053,2081,283526
61053,2081,283527
61406,2081,274935
48117,2084,317605
48117,2084,317607
48117,2084,317612
60587,2084,313712
60619,2084,277223
60619,2084,277227
60619,2084,277228
60619,2084,277234
60631,2084,280480
60634,2084,287826
60635,2084,281669
60665,2084,259654
60665,2084,259655
60665,2084,259905
60671,2084,254870
60671,2084,254879
60671,2084,254881
60671,2084,256866
60676,2084,289004
60686,2084,315740
60715,2084,319499
60715,2084,319504
60737,2084,237704
60737,2084,237706
60737,2084,238125
60737,2084,238128
60737,2084,238131
60737,2084,238177
60752,2084,281422
60762,2084,238705
60762,2084,238706
60772,2084,272203
60782,2084,306360
60782,2084,306363
60782,2084,306365
60782,2084,306366
60782,2084,308075
60782,2084,308111
60788,2084,249149
60788,2084,249241
60788,2084,249340
60788,2084,249365
60799,2084,306858
60829,2084,297488
60870,2084,288386
60870,2084,288499
60870,2084,288556
60870,2084,288561
60870,2084,288621
60870,2084,288628
60870,2084,288680
60870,2084,288695
60870,2084,288761
60870,2084,312431
60870,2084,315243
60870,2084,315245
60870,2084,315246
60870,2084,315248
60870,2084,315250
60870,2084,315253
60870,2084,315256
60870,2084,315258
60870,2084,315259
60870,2084,315261
60870,2084,315265
60870,2084,315267
60885,2084,273283
60896,2084,319410
60896,2084,319429
61019,2084,289746
48117,2085,317656
48117,2085,317660
48117,2085,317662
48117,2085,317663
49405,2085,293658
60587,2085,313739
60619,2085,277254
60619,2085,277255
60619,2085,277260
60619,2085,277263
60619,2085,277265
60619,2085,277266
60619,2085,277280
60619,2085,277281
60619,2085,277282
60619,2085,277286
60619,2085,277289
60619,2085,277294
60619,2085,277299
60619,2085,277303
60619,2085,277307
60619,2085,277308
60619,2085,277314
60619,2085,277316
60619,2085,277354
60619,2085,277356
60686,2085,315748
60715,2085,319509
60737,2085,286904
60737,2085,286915
60737,2085,286916
60737,2085,286917
60760,2085,315874
60760,2085,318315
60760,2085,318318
60769,2085,292724
60769,2085,292725
60769,2085,292726
60769,2085,292728
60769,2085,292731
60769,2085,292732
60769,2085,292742
60769,2085,292744
60769,2085,292745
60772,2085,277881
60772,2085,277883
60772,2085,277884
60773,2085,320434
60782,2085,311262
60782,2085,311263
60782,2085,311265
60782,2085,311266
60782,2085,311267
60782,2085,311272
60782,2085,311277
60782,2085,311278
60782,2085,311279
60782,2085,311284
60782,2085,311289
60782,2085,311294
60782,2085,311297
60782,2085,311301
60782,2085,311306
60782,2085,311308
60788,2085,249578
60799,2085,306392
60799,2085,306401
60799,2085,306760
60799,2085,306762
60829,2085,297497
60870,2085,289317
60870,2085,289406
60870,2085,312479
60870,2085,312482
60870,2085,312484
60870,2085,312486
60870,2085,312487
60870,2085,312489
60870,2085,312493
60870,2085,312496
60870,2085,312500
60870,2085,312502
60870,2085,312505
60870,2085,312507
60870,2085,312508
60870,2085,312510
60885,2085,311900
60896,2085,319431
61019,2085,290031
48117,2086,317702
48117,2086,317706
48117,2086,317709
49405,2086,293665
49405,2086,293666
60581,2086,283909
60581,2086,283916
60587,2086,313772
60619,2086,277326
60619,2086,277328
60619,2086,277334
60619,2086,277341
60619,2086,277343
60634,2086,288060
60635,2086,283551
60665,2086,260484
60676,2086,292854
60686,2086,315753
60715,2086,319533
60737,2086,290062
60737,2086,290063
60752,2086,306752
60769,2086,271665
60769,2086,271666
60769,2086,271667
60785,2086,320771
60788,2086,249640
60788,2086,249645
60788,2086,249671
60788,2086,249748
60788,2086,249772
60799,2086,306386
60799,2086,306389
60799,2086,306797
60870,2086,312523
60870,2086,312525
60870,2086,312527
60870,2086,312530
60885,2086,311910
60896,2086,319421
61019,2086,290038
48117,2087,317717
48117,2087,317718
48117,2087,317721
48117,2087,317724
48117,2087,317725
48117,2087,317728
48117,2087,317735
48117,2087,317737
49405,2087,293682
49405,2087,293684
60619,2087,277964
60619,2087,277967
60619,2087,277969
60619,2087,277975
60619,2087,277976
60619,2087,277979
60619,2087,277980
60619,2087,277981
60619,2087,277982
60619,2087,277983
60619,2087,277984
60619,2087,277985
60619,2087,277986
60619,2087,277990
60619,2087,291638
60619,2087,291647
60619,2087,291648
60619,2087,291650
60619,2087,291651
60619,2087,291654
60619,2087,291656
60619,2087,291657
60619,2087,291660
60619,2087,291663
60619,2087,291668
60619,2087,291671
60619,2087,291685
60676,2087,304625
60676,2087,304627
60686,2087,315762
60760,2087,316030
60760,2087,316035
60760,2087,316037
60760,2087,316042
60760,2087,316049
60760,2087,316069
60760,2087,316070
60782,2087,306368
60782,2087,306369
60782,2087,310856
60782,2087,310858
60782,2087,310859
60782,2087,310860
60782,2087,310862
60782,2087,310863
60782,2087,310864
60782,2087,310870
60782,2087,310873
60782,2087,310874
60782,2087,310875
60782,2087,310877
60782,2087,310878
60782,2087,310879
60782,2087,310880
60782,2087,310883
60782,2087,310884
60782,2087,310885
60782,2087,310886
60782,2087,310890
60782,2087,310891
60788,2087,251146
60788,2087,251218
60788,2087,251285
60788,2087,251586
60788,2087,251615
60788,2087,251617
60788,2087,251620
60788,2087,251660
60788,2087,251663
60788,2087,251683
60788,2087,251688
60788,2087,251722
60829,2087,297524
60829,2087,297527
60829,2087,297529
60829,2087,297530
60829,2087,297536
60829,2087,297544
60829,2087,297549
60829,2087,297551
60829,2087,297553
60829,2087,297582
60829,2087,297601
60829,2087,297606
60829,2087,297614
60829,2087,297621
60870,2087,312542
60870,2087,312543
60870,2087,312546
60870,2087,312547
60870,2087,312549
60870,2087,312550
60870,2087,312554
60870,2087,312556
60870,2087,312559
60870,2087,312561
60870,2087,312563
60870,2087,312566
60885,2087,311919
60896,2087,321788
61019,2087,311761
61053,2087,289186
61053,2087,289189
61053,2087,289190
61406,2087,318272
48117,2088,317771
48117,2088,317778
48117,2088,317784
49405,2088,293699
49405,2088,293700
60606,2088,305853
60619,2088,291890
60619,2088,291897
60619,2088,291900
60619,2088,291903
60619,2088,291904
60619,2088,291905
60619,2088,291907
60619,2088,291911
60619,2088,291914
60619,2088,291915
60619,2088,291916
60619,2088,291917
60619,2088,291924
60619,2088,291926
60619,2088,291930
60737,2088,299035
60737,2088,299423
60737,2088,299467
60737,2088,299468
60782,2088,310837
60782,2088,310839
60782,2088,310868
60782,2088,310869
60870,2088,312568
60870,2088,312570
60870,2088,312573
60870,2088,312575
60870,2088,312577
60870,2088,312581
60870,2088,312585
60870,2088,312587
60870,2088,312594
60870,2088,312595
60870,2088,315274
60870,2088,315276
60885,2088,311929
49405,2089,293701
60619,2089,295120
60619,2089,295121
60760,2089,318337
60760,2089,318345
60760,2089,318350
60760,2089,318352
60760,2089,318354
60760,2089,318358
60760,2089,318361
60760,2089,318370
60760,2089,318373
60760,2089,318378
60760,2089,318380
60773,2089,320791
60782,2089,310840
60870,2089,315344
60870,2089,315351
60870,2089,315356
60885,2089,311934
49405,2090,293703
60606,2090,307672
60619,2090,295133
60619,2090,295140
60619,2090,295145
60619,2090,295167
60671,2090,282849
60676,2090,304651
60686,2090,315771
60760,2090,318393
60760,2090,318399
60760,2090,318410
60760,2090,318415
60760,2090,318444
60760,2090,318453
60760,2090,318468
60760,2090,318470
60760,2090,318471
60760,2090,318474
60760,2090,318480
60760,2090,318483
60760,2090,318486
60760,2090,318488
60773,2090,320854
60782,2090,310841
60832,2090,305933
60833,2090,315534
60870,2090,315372
60870,2090,315373
60870,2090,315374
60870,2090,315377
60870,2090,315383
60870,2090,315386
60885,2090,311945
60895,2090,305252
61406,2090,318416
49405,2091,293704
60619,2091,278056
60619,2091,278061
60619,2091,278064
60619,2091,278107
60619,2091,278200
60619,2091,291630
60631,2091,281331
60635,2091,289774
60686,2091,315774
60686,2091,315776
60737,2091,303984
60760,2091,318490
60760,2091,318491
60760,2091,318494
60760,2091,318497
60760,2091,318520
60760,2091,318526
60760,2091,318530
60760,2091,318533
60760,2091,318536
60760,2091,318541
60760,2091,318550
60760,2091,318555
60760,2091,318557
60760,2091,318559
60760,2091,318732
60760,2091,318748
60760,2091,318753
60760,2091,318759
60760,2091,318764
60772,2091,272368
60772,2091,272370
60772,2091,272396
60772,2091,272399
60773,2091,320896
60782,2091,310919
60782,2091,310922
60782,2091,310923
60782,2091,310926
60782,2091,311315
60782,2091,311319
60782,2091,311324
60782,2091,311328
60782,2091,311332
60782,2091,311334
60782,2091,311347
60782,2091,311350
60782,2091,311353
60782,2091,311372
60782,2091,311376
60782,2091,311379
60782,2091,311381
60870,2091,315391
60870,2091,315393
60870,2091,315403
60870,2091,315405
60870,2091,315407
60870,2091,315410
60870,2091,315411
60870,2091,315412
60870,2091,315423
60870,2091,315425
60870,2091,315429
60870,2091,315430
60885,2091,311963
49823,2092,265319
49823,2092,265323
49823,2092,265327
49823,2092,284418
60580,2092,316505
60580,2092,316512
60580,2092,316514
60580,2092,316714
60591,2092,237899
60592,2092,244106
60601,2092,253536
60605,2092,302769
60605,2092,302772
60605,2092,302777
60605,2092,302778
60605,2092,302780
60605,2092,302782
60605,2092,302783
60605,2092,302785
60605,2092,302786
60605,2092,302787
60605,2092,302789
60605,2092,302790
60605,2092,302791
60605,2092,302793
60605,2092,302795
60610,2092,271873
60610,2092,316681
60614,2092,271849
60614,2092,271850
60614,2092,271852
60614,2092,271919
60614,2092,271963
60614,2092,272006
60614,2092,272081
60618,2092,280345
60618,2092,280346
60618,2092,303361
60618,2092,303367
60622,2092,300169
60622,2092,300173
60622,2092,300175
60622,2092,300177
60623,2092,305856
60623,2092,305857
60623,2092,305858
60648,2092,283284
60648,2092,283286
60648,2092,283288
60648,2092,283289
60648,2092,283291
60648,2092,283293
60648,2092,283294
60648,2092,283298
60648,2092,283300
60648,2092,283302
60648,2092,283303
60648,2092,283306
60648,2092,283309
60648,2092,283312
60648,2092,283314
60648,2092,283315
60648,2092,283318
60648,2092,283319
60648,2092,283320
60648,2092,283321
60648,2092,283322
60649,2092,268974
60649,2092,268975
60670,2092,280205
60670,2092,280209
60670,2092,280210
60670,2092,280217
60670,2092,280218
60670,2092,280219
60670,2092,280221
60673,2092,248748
60673,2092,248768
60673,2092,248771
60673,2092,248776
60673,2092,248778
60673,2092,248782
60673,2092,248784
60673,2092,248785
60673,2092,248786
60673,2092,319716
60678,2092,268075
60678,2092,268076
60678,2092,268077
60678,2092,268079
60678,2092,268080
60678,2092,268082
60691,2092,313123
60697,2092,277746
60697,2092,295937
60699,2092,253702
60699,2092,265251
60699,2092,271321
60699,2092,271325
60699,2092,271326
60699,2092,271391
60723,2092,284080
60723,2092,286419
60723,2092,286420
60731,2092,243377
60731,2092,243378
60731,2092,293846
60747,2092,290124
60765,2092,284057
60765,2092,284061
60765,2092,284090
60765,2092,284091
60765,2092,284099
60765,2092,292231
60765,2092,292238
60765,2092,292240
60765,2092,292250
60765,2092,292253
60765,2092,292260
60765,2092,292265
60765,2092,292267
60765,2092,292268
60765,2092,292270
60765,2092,292271
60765,2092,292272
60778,2092,294280
60791,2092,260108
60791,2092,260110
60791,2092,260111
60791,2092,260113
60791,2092,260120
60791,2092,260180
60793,2092,281489
60793,2092,281490
60793,2092,281499
60793,2092,281500
60793,2092,281502
60793,2092,281503
60794,2092,304979
60797,2092,299839
60797,2092,319210
60797,2092,319224
60797,2092,319242
60797,2092,319246
60797,2092,319248
60797,2092,319252
60797,2092,319254
60797,2092,319256
60797,2092,319259
60797,2092,319268
60797,2092,319273
60797,2092,319276
60628,2092,271896
60891,2092,267592
60891,2092,303054
60891,2092,303138
60891,2092,303611
60891,2092,303615
60891,2092,303616
60891,2092,303618
60891,2092,303619
61046,2092,301172
61046,2092,310378
61046,2092,310401
61048,2092,272603
48117,2093,238808
49405,2093,273020
60581,2093,238915
60587,2093,294271
60587,2093,294272
60604,2093,237946
60606,2093,278717
60616,2093,265474
60619,2093,245604
60619,2093,245619
60619,2093,245620
60631,2093,252403
60634,2093,271221
60635,2093,247264
60639,2093,267119
60654,2093,295477
60654,2093,295501
60665,2093,261013
60665,2093,261032
60671,2093,244230
60676,2093,244160
60686,2093,239731
60708,2093,272474
60715,2093,299131
60737,2093,239478
60752,2093,251859
60762,2093,243341
60763,2093,281285
60763,2093,281286
60763,2093,281287
60769,2093,247345
60773,2093,272440
60775,2093,240198
60785,2093,318864
60788,2093,252802
60799,2093,248106
60812,2093,254431
60829,2093,255348
60832,2093,251972
60833,2093,274860
60870,2093,252735
60870,2093,252743
60885,2093,245155
60895,2093,288339
60896,2093,296478
61019,2093,260943
60615,2093,260456
61053,2093,278759
61406,2093,305112
48117,2094,238826
49405,2094,273022
60581,2094,239336
60587,2094,238578
60604,2094,237953
60604,2094,237975
60604,2094,237989
60604,2094,237991
60604,2094,237999
60616,2094,265483
60619,2094,245892
60631,2094,252408
60634,2094,273067
60635,2094,247522
60639,2094,267165
60639,2094,267167
60654,2094,254173
60654,2094,295447
60654,2094,295448
60665,2094,261138
60665,2094,261139
60665,2094,261145
60671,2094,244262
60676,2094,244178
60686,2094,240372
60708,2094,272497
60715,2094,299149
60737,2094,239642
60737,2094,240009
60737,2094,240026
60737,2094,241472
60752,2094,251894
60760,2094,285324
60760,2094,285325
60760,2094,285350
60760,2094,285415
60760,2094,285416
60760,2094,285417
60763,2094,281334
60763,2094,281341
60769,2094,247422
60769,2094,247428
60772,2094,244742
60775,2094,245268
60785,2094,318870
60785,2094,318874
60785,2094,318891
60785,2094,319008
60788,2094,256591
60799,2094,244618
60799,2094,244624
60799,2094,244631
60812,2094,257474
60812,2094,257858
60829,2094,265374
60829,2094,265436
60832,2094,253785
60833,2094,274960
60885,2094,246207
60895,2094,245505
60896,2094,296514
60899,2094,274534
61019,2094,260965
61406,2094,305262
48117,2095,238938
60581,2095,240203
60581,2095,240265
60587,2095,238640
60604,2095,238010
60606,2095,276946
60616,2095,265711
60619,2095,245918
60634,2095,273096
60635,2095,247549
60639,2095,267249
60654,2095,253998
60665,2095,261216
60671,2095,244268
60676,2095,244216
60686,2095,240376
60708,2095,272501
60715,2095,299197
60737,2095,240195
60752,2095,251908
60760,2095,285382
60762,2095,239984
60763,2095,281355
60763,2095,281366
60769,2095,247454
60772,2095,244765
60772,2095,244796
60773,2095,272539
60775,2095,240439
60785,2095,318873
60788,2095,252841
60788,2095,252843
60799,2095,243434
60812,2095,257864
60829,2095,255450
60832,2095,253826
60833,2095,274965
60870,2095,255151
60885,2095,245220
60895,2095,238675
60895,2095,282911
60896,2095,296525
60899,2095,261971
61019,2095,260985
60615,2095,260499
61053,2095,279076
61406,2095,280374
48117,2096,238970
60581,2096,240270
60581,2096,240272
60581,2096,240274
60581,2096,240275
60587,2096,238655
60604,2096,238014
60606,2096,276953
60616,2096,265726
60619,2096,245936
60631,2096,252420
60634,2096,273106
60635,2096,247557
60639,2096,267258
60654,2096,245514
60654,2096,245516
60654,2096,245518
60665,2096,261219
60671,2096,244273
60676,2096,244235
60686,2096,240380
60707,2096,276092
60708,2096,272512
60715,2096,299226
60737,2096,241487
60737,2096,241491
60752,2096,251912
60752,2096,251913
60760,2096,285384
60762,2096,240007
60763,2096,281373
60769,2096,247463
60769,2096,247471
60772,2096,244810
60773,2096,278945
60775,2096,241257
60785,2096,318915
60788,2096,252857
60812,2096,257874
60829,2096,254433
60832,2096,254392
60833,2096,274967
60870,2096,255161
60885,2096,246211
60895,2096,245551
60896,2096,296528
60899,2096,262002
61019,2096,261065
60615,2096,260511
61053,2096,279078
61094,2096,316135
61406,2096,280381
48117,2097,239107
48117,2097,239111
48117,2097,239121
48117,2097,239129
48117,2097,239130
48117,2097,239135
48117,2097,239137
48117,2097,239138
48117,2097,239139
48117,2097,239140
48117,2097,239141
48117,2097,239152
48117,2097,239168
49405,2097,273029
49405,2097,273030
60581,2097,240298
60581,2097,240299
60581,2097,240312
60581,2097,240331
60587,2097,238735
60587,2097,238766
60604,2097,238021
60604,2097,238027
60604,2097,238037
60606,2097,276956
60616,2097,270956
60619,2097,245983
60619,2097,245984
60634,2097,273158
60635,2097,247750
60639,2097,300407
60665,2097,261451
60676,2097,245963
60686,2097,240973
60707,2097,276101
60708,2097,272514
60708,2097,272519
60708,2097,272522
60708,2097,272525
60708,2097,272526
60708,2097,272528
60708,2097,272529
60708,2097,272535
60715,2097,299264
60737,2097,241529
60752,2097,251997
60760,2097,285386
60760,2097,285418
60762,2097,240048
60763,2097,281378
60772,2097,244826
60773,2097,278972
60785,2097,318921
60788,2097,252903
60788,2097,252907
60799,2097,247325
60812,2097,257944
60832,2097,254645
60833,2097,274981
60870,2097,257159
60885,2097,246334
60895,2097,245657
61019,2097,261182
60615,2097,260516
60615,2097,260523
61406,2097,280825
48117,2098,239264
