user_id,case_id,upload_times,every_scores,scores_change,final_score
8160,2882,1,100.0,,100
8160,2883,1,100.0,,100
8160,2885,1,100.0,,100
8160,2886,1,100.0,,100
8160,2887,1,100.0,,100
8160,2888,1,100.0,,100
8160,2889,1,100.0,,100
8160,2890,1,100.0,,100
8160,2891,1,100.0,,100
8160,2895,2,0.0|100.0,100.0,100
8160,2897,1,100.0,,100
8160,2899,1,100.0,,100
8160,2901,1,100.0,,100
8160,2902,1,100.0,,100
8160,2905,1,100.0,,100
8160,2913,1,100.0,,100
8160,2914,1,90.0,,90
8160,2915,1,100.0,,100
8160,2916,1,100.0,,100
8160,2917,1,100.0,,100
8160,2920,1,100.0,,100
8160,2923,1,100.0,,100
8160,2926,1,100.0,,100
8160,2927,1,100.0,,100
8160,2928,1,100.0,,100
8160,2930,1,100.0,,100
8160,2948,1,100.0,,100
8160,2965,1,100.0,,100
8160,2976,1,100.0,,100
8160,2977,1,100.0,,100
8160,2980,1,100.0,,100
8160,2986,1,100.0,,100
8160,2987,1,100.0,,100
8160,2988,1,100.0,,100
8160,2989,1,100.0,,100
8160,2990,1,100.0,,100
8160,2991,1,100.0,,100
8246,2335,1,100.0,,100
8246,2374,1,100.0,,100
8246,2410,1,100.0,,100
8246,2414,1,100.0,,100
8246,2418,1,100.0,,100
8246,2422,1,100.0,,100
8246,2475,1,100.0,,100
8246,2476,1,100.0,,100
8246,2526,2,0.0|0.0,0.0,100
8246,2528,1,100.0,,100
8246,2529,1,100.0,,100
8246,2533,2,0.0|100.0,100.0,100
8246,2534,1,100.0,,100
8246,2536,2,50.0|50.0,0.0,50
8246,2541,1,100.0,,100
8246,2542,2,0.0|100.0,100.0,100
8246,2544,1,100.0,,100
8246,2545,1,100.0,,100
8246,2573,1,100.0,,100
8246,2574,1,100.0,,100
8246,2580,1,100.0,,100
8246,2582,1,100.0,,100
8246,2584,1,100.0,,100
8246,2586,1,100.0,,100
8246,2587,1,100.0,,100
8246,2588,1,100.0,,100
8246,2591,1,100.0,,100
8246,2594,1,100.0,,100
8246,2595,1,100.0,,100
8246,2608,1,100.0,,100
8246,2609,1,100.0,,100
8246,2613,2,0.0|100.0,100.0,100
8246,2616,2,0.0|100.0,100.0,100
8246,2619,1,100.0,,100
8246,2620,1,100.0,,100
8246,2621,1,100.0,,100
8246,2622,1,100.0,,100
8246,2623,2,100.0|100.0,0.0,100
8246,2627,1,100.0,,100
8246,2628,1,100.0,,100
8246,2663,1,100.0,,100
8246,2666,3,0.0|0.0|100.0,0.0|100.0,100
8246,2670,1,100.0,,100
8246,2672,1,100.0,,100
8246,2674,1,100.0,,100
8246,2678,1,100.0,,100
8246,2698,3,0.0|0.0|100.0,0.0|100.0,100
8246,2704,5,0.0|0.0|0.0|0.0|100.0,0.0|0.0|0.0|100.0,100
8246,2705,2,0.0|100.0,100.0,100
8246,2707,1,100.0,,100
8246,2711,1,100.0,,100
8246,2738,2,0.0|0.0,0.0,100
8246,2746,1,50.0,,50
8246,2751,1,100.0,,100
8246,2752,1,100.0,,100
8246,2753,1,100.0,,100
8246,2754,1,100.0,,100
8246,2762,1,100.0,,100
8246,2763,1,100.0,,100
8246,2764,1,25.0,,25
8246,2765,1,100.0,,100
8246,2766,2,0.0|100.0,100.0,100
8246,2767,2,0.0|0.0,0.0,0
8246,2768,1,0.0,,0
8246,2769,1,100.0,,100
8246,2770,4,0.0|0.0|0.0|0.0,0.0|0.0|0.0,0
8246,2771,1,100.0,,100
8246,2772,1,100.0,,100
8246,2773,2,0.0|100.0,100.0,100
8246,2774,1,100.0,,100
8246,2775,1,100.0,,100
8246,2776,3,0.0|100.0|100.0,100.0|0.0,100
8246,2777,1,100.0,,100
8246,2778,1,100.0,,100
8246,2779,1,100.0,,100
8246,2780,1,100.0,,100
8246,2782,1,100.0,,100
8246,2841,1,100.0,,100
8246,2856,1,100.0,,100
8246,2869,1,100.0,,100
8246,2871,1,100.0,,100
8246,2876,1,100.0,,100
8246,2878,2,0.0|100.0,100.0,100
8246,2879,1,100.0,,100
8246,2880,3,40.0|0.0|40.0,-40.0|40.0,40
8246,2881,1,100.0,,100
8246,2882,1,90.0,,90
8246,2883,1,100.0,,100
8246,2884,1,100.0,,100
8246,2885,1,100.0,,100
8246,2886,1,100.0,,100
8246,2887,1,40.0,,40
8246,2888,1,40.0,,40
8246,2889,1,100.0,,100
8246,2890,1,11.11,,11.11
8246,2891,1,100.0,,100
8246,2893,1,100.0,,100
8246,2895,1,100.0,,100
8246,2899,1,100.0,,100
8246,2901,1,100.0,,100
8246,2902,1,100.0,,100
8246,2903,1,66.67,,66.67
8246,2905,1,100.0,,100
8246,2910,1,70.0,,70
8246,2913,1,100.0,,100
8246,2915,2,10.0|100.0,90.0,100
8246,2916,1,40.0,,100
8246,2917,1,100.0,,100
8246,2922,1,60.0,,60
8246,2926,1,100.0,,100
8246,2930,1,100.0,,100
8246,2948,2,0.0|100.0,100.0,100
8246,2953,1,50.0,,50
8246,2965,1,100.0,,100
8246,2966,1,100.0,,100
8246,2967,1,100.0,,100
8246,2973,1,100.0,,100
8246,2976,1,100.0,,100
8246,2977,1,100.0,,100
8246,2980,1,100.0,,100
8246,2986,1,100.0,,100
8246,2987,1,100.0,,100
8246,2988,1,100.0,,100
8246,2989,1,100.0,,100
8246,2990,1,100.0,,100
8246,2991,1,100.0,,100
8317,2335,3,20.0|20.0|100.0,0.0|80.0,100
8317,2374,1,100.0,,100
8317,2410,2,0.0|100.0,100.0,100
8317,2414,1,100.0,,100
8317,2418,1,100.0,,100
8317,2475,1,100.0,,100
8317,2476,2,0.0|100.0,100.0,100
8317,2526,1,100.0,,100
8317,2528,2,0.0|100.0,100.0,100
8317,2529,1,100.0,,100
8317,2533,2,0.0|100.0,100.0,100
8317,2534,2,0.0|100.0,100.0,100
8317,2541,1,100.0,,100
8317,2542,1,100.0,,100
8317,2544,1,100.0,,100
8317,2545,2,25.0|100.0,75.0,100
8317,2573,3,20.0|0.0|100.0,-20.0|100.0,100
8317,2574,2,0.0|100.0,100.0,100
8317,2580,1,100.0,,100
8317,2582,1,100.0,,100
8317,2584,1,100.0,,100
8317,2586,1,100.0,,100
8317,2587,1,100.0,,100
8317,2588,1,100.0,,100
8317,2591,1,100.0,,100
8317,2594,1,100.0,,100
8317,2595,1,100.0,,100
8317,2608,1,100.0,,100
8317,2609,2,0.0|100.0,100.0,100
8317,2613,1,100.0,,100
8317,2616,1,100.0,,100
8317,2619,1,100.0,,100
8317,2620,2,0.0|100.0,100.0,100
8317,2621,4,0.0|0.0|0.0|100.0,0.0|0.0|100.0,100
8317,2622,1,100.0,,100
8317,2623,1,100.0,,100
8317,2627,1,100.0,,100
8317,2628,1,100.0,,100
8317,2652,1,100.0,,100
8317,2663,1,100.0,,100
8317,2666,2,0.0|100.0,100.0,100
8317,2670,1,100.0,,100
8317,2672,1,100.0,,100
8317,2674,1,100.0,,100
8317,2678,3,0.0|25.0|100.0,25.0|75.0,100
8317,2704,1,0.0,,0
8317,2705,1,100.0,,100
8317,2707,1,100.0,,100
8317,2711,1,100.0,,100
8317,2726,1,0.0,,0
8317,2746,1,50.0,,50
8317,2751,1,100.0,,100
8317,2752,1,100.0,,100
8317,2753,1,100.0,,100
8317,2754,1,100.0,,100
8317,2762,1,100.0,,100
8317,2763,1,100.0,,100
8317,2764,2,25.0|25.0,0.0,25
8317,2765,1,100.0,,100
8317,2766,1,100.0,,100
8317,2768,2,0.0|100.0,100.0,100
8317,2769,1,100.0,,100
8317,2771,1,100.0,,100
8317,2772,2,0.0|100.0,100.0,100
8317,2773,2,0.0|100.0,100.0,100
8317,2774,1,100.0,,100
8317,2775,2,40.0|100.0,60.0,100
8317,2776,2,0.0|0.0,0.0,0
8317,2777,2,0.0|100.0,100.0,100
8317,2778,1,100.0,,100
8317,2779,1,100.0,,100
8317,2780,1,100.0,,100
8317,2782,2,0.0|100.0,100.0,100
8317,2841,1,100.0,,100
8317,2856,1,100.0,,100
8317,2869,1,100.0,,100
8317,2871,1,100.0,,100
8317,2876,1,100.0,,100
8317,2878,1,100.0,,100
8317,2879,1,100.0,,100
8317,2880,2,40.0|40.0,0.0,40
8317,2881,1,100.0,,100
8317,2882,1,90.0,,90
8317,2883,1,100.0,,100
8317,2884,1,100.0,,100
8317,2885,1,100.0,,100
8317,2886,1,100.0,,100
8317,2887,1,40.0,,40
8317,2888,1,40.0,,40
8317,2889,1,100.0,,100
8317,2890,1,11.11,,11.11
8317,2891,1,100.0,,100
8317,2893,1,100.0,,100
8317,2895,2,50.0|100.0,50.0,100
8317,2899,1,100.0,,100
8317,2901,1,100.0,,100
8317,2902,1,100.0,,100
8317,2903,1,66.67,,66.67
8317,2905,2,0.0|100.0,100.0,100
8317,2910,1,70.0,,70
8317,2913,1,100.0,,100
8317,2914,1,60.0,,60
8317,2915,2,10.0|100.0,90.0,100
8317,2916,1,40.0,,100
8317,2917,1,100.0,,100
8317,2922,1,60.0,,60
8317,2925,1,30.0,,100
8317,2926,1,100.0,,100
8317,2930,1,100.0,,100
8317,2948,1,100.0,,100
8317,2953,1,100.0,,100
8317,2965,1,100.0,,100
8317,2966,1,100.0,,100
8317,2967,1,100.0,,100
8317,2971,2,0.0|0.0,0.0,100
8317,2976,1,100.0,,100
8317,2977,1,100.0,,100
8317,2980,1,100.0,,100
8317,2983,1,100.0,,100
8317,2986,1,100.0,,100
8317,2987,1,100.0,,100
8317,2988,1,100.0,,100
8317,2989,1,100.0,,100
8317,2990,1,100.0,,100
8317,2991,1,100.0,,100
8318,2335,1,100.0,,100
8318,2374,1,100.0,,100
8318,2410,1,100.0,,100
8318,2414,1,100.0,,100
8318,2418,1,100.0,,100
8318,2422,1,100.0,,100
8318,2475,1,100.0,,100
8318,2476,1,100.0,,100
8318,2526,1,100.0,,100
8318,2528,1,100.0,,100
8318,2529,1,100.0,,100
8318,2533,4,0.0|100.0|0.0|100.0,100.0|-100.0|100.0,100
8318,2534,1,100.0,,100
8318,2536,2,0.0|50.0,50.0,50
8318,2541,3,0.0|0.0|100.0,0.0|100.0,100
8318,2542,1,100.0,,100
8318,2544,1,100.0,,100
8318,2545,1,100.0,,100
8318,2573,1,100.0,,100
8318,2574,1,100.0,,100
8318,2580,1,100.0,,100
8318,2582,1,100.0,,100
8318,2584,1,100.0,,100
8318,2586,1,100.0,,100
8318,2587,1,100.0,,100
8318,2588,1,100.0,,100
8318,2591,1,100.0,,100
8318,2594,1,100.0,,100
8318,2595,1,100.0,,100
8318,2608,1,100.0,,100
8318,2609,1,100.0,,100
8318,2613,1,100.0,,100
8318,2616,1,100.0,,100
8318,2619,1,100.0,,100
8318,2620,2,0.0|100.0,100.0,100
8318,2621,2,0.0|100.0,100.0,100
8318,2622,1,100.0,,100
8318,2623,1,100.0,,100
8318,2627,1,100.0,,100
8318,2628,1,100.0,,100
8318,2652,2,0.0|100.0,100.0,100
8318,2663,1,100.0,,100
8318,2666,2,0.0|0.0,0.0,0
8318,2670,1,100.0,,100
8318,2672,1,100.0,,100
8318,2674,1,100.0,,100
8318,2678,1,100.0,,100
8318,2698,1,0.0,,100
8318,2704,1,0.0,,0
8318,2705,1,100.0,,100
8318,2707,1,100.0,,100
8318,2711,1,100.0,,100
8318,2726,1,100.0,,100
8318,2746,1,50.0,,50
8318,2751,1,100.0,,100
8318,2752,1,100.0,,100
8318,2753,1,100.0,,100
8318,2754,1,100.0,,100
8318,2762,1,100.0,,100
8318,2763,1,100.0,,100
8318,2764,1,25.0,,25
8318,2765,1,100.0,,100
8318,2766,1,0.0,,0
8318,2767,1,0.0,,0
8318,2768,1,0.0,,0
8318,2769,1,100.0,,100
8318,2770,3,0.0|0.0|0.0,0.0|0.0,0
8318,2771,1,100.0,,100
8318,2772,1,100.0,,100
8318,2773,2,0.0|100.0,100.0,100
8318,2774,1,100.0,,100
8318,2775,1,100.0,,100
8318,2776,1,20.0,,20
8318,2777,1,100.0,,100
8318,2778,1,100.0,,100
8318,2779,1,100.0,,100
8318,2780,1,100.0,,100
8318,2782,2,0.0|100.0,100.0,100
8318,2841,1,100.0,,100
8318,2856,1,100.0,,100
8318,2869,3,0.0|0.0|100.0,0.0|100.0,100
8318,2871,1,100.0,,100
8318,2876,1,100.0,,100
8318,2878,1,100.0,,100
8318,2879,1,100.0,,100
8318,2880,1,40.0,,40
8318,2881,1,100.0,,100
8318,2882,1,90.0,,90
8318,2883,1,100.0,,100
8318,2884,1,100.0,,100
8318,2885,1,100.0,,100
8318,2886,1,100.0,,100
8318,2887,1,40.0,,40
8318,2888,1,40.0,,40
8318,2889,1,100.0,,100
8318,2890,1,11.11,,11.11
8318,2891,1,100.0,,100
8318,2893,1,100.0,,100
8318,2895,1,100.0,,100
8318,2899,1,100.0,,100
8318,2901,1,100.0,,100
8318,2902,1,100.0,,100
8318,2903,1,66.67,,66.67
8318,2905,1,100.0,,100
8318,2910,1,70.0,,70
8318,2913,1,100.0,,100
8318,2914,2,60.0|60.0,0.0,60
8318,2915,3,10.0|10.0|100.0,0.0|90.0,100
8318,2916,2,40.0|40.0,0.0,100
8318,2917,1,100.0,,100
8318,2922,1,60.0,,60
8318,2925,2,30.0|30.0,0.0,100
8318,2926,1,100.0,,100
8318,2930,1,100.0,,100
8318,2948,1,100.0,,100
8318,2953,1,100.0,,100
8318,2965,1,100.0,,100
8318,2966,1,100.0,,100
8318,2967,1,100.0,,100
8318,2971,1,100.0,,100
8318,2973,1,100.0,,100
8318,2976,1,100.0,,100
8318,2977,1,100.0,,100
8318,2980,1,100.0,,100
8318,2983,1,100.0,,100
8318,2986,1,100.0,,100
8318,2987,1,100.0,,100
8318,2988,1,100.0,,100
8318,2989,1,100.0,,100
8318,2990,1,100.0,,100
8318,2991,1,100.0,,100
16304,2335,1,100.0,,100
16304,2374,1,100.0,,100
16304,2410,1,100.0,,100
16304,2414,1,100.0,,100
16304,2418,1,100.0,,100
16304,2422,1,100.0,,100
16304,2475,1,100.0,,100
16304,2476,1,100.0,,100
16304,2526,1,100.0,,100
16304,2528,2,0.0|100.0,100.0,100
16304,2529,1,100.0,,100
16304,2533,1,100.0,,100
16304,2534,1,100.0,,100
16304,2536,4,50.0|50.0|0.0|50.0,0.0|-50.0|50.0,50
16304,2541,2,0.0|100.0,100.0,100
16304,2542,1,100.0,,100
16304,2544,1,100.0,,100
16304,2545,1,100.0,,100
16304,2573,1,100.0,,100
16304,2574,1,100.0,,100
16304,2580,1,100.0,,100
16304,2582,1,100.0,,100
16304,2584,1,100.0,,100
16304,2586,1,100.0,,100
16304,2587,1,100.0,,100
16304,2588,1,100.0,,100
16304,2591,1,100.0,,100
16304,2594,1,100.0,,100
16304,2595,1,100.0,,100
16304,2608,1,100.0,,100
16304,2609,1,100.0,,100
16304,2613,1,100.0,,100
16304,2616,1,100.0,,100
16304,2619,1,100.0,,100
16304,2620,4,0.0|0.0|0.0|100.0,0.0|0.0|100.0,100
16304,2621,1,100.0,,100
16304,2622,1,100.0,,100
16304,2623,1,100.0,,100
16304,2627,1,100.0,,100
16304,2628,1,100.0,,100
16304,2652,2,0.0|100.0,100.0,100
16304,2663,1,100.0,,100
16304,2666,2,0.0|100.0,100.0,100
16304,2670,1,100.0,,100
16304,2672,1,100.0,,100
16304,2674,1,100.0,,100
16304,2678,1,100.0,,100
16304,2693,1,0.0,,100
16304,2704,3,0.0|0.0|50.0,0.0|50.0,100
16304,2705,2,0.0|100.0,100.0,100
16304,2707,1,100.0,,100
16304,2711,1,100.0,,100
16304,2716,3,0.0|0.0|100.0,0.0|100.0,100
16304,2726,1,100.0,,100
16304,2746,1,50.0,,50
16304,2749,3,0.0|83.33|100.0,83.33|16.67,100
16304,2750,1,0.0,,100
16304,2751,1,100.0,,100
16304,2752,1,100.0,,100
16304,2753,1,100.0,,100
16304,2754,1,100.0,,100
16304,2762,1,100.0,,100
16304,2763,1,100.0,,100
16304,2764,2,25.0|25.0,0.0,25
16304,2765,1,100.0,,100
16304,2766,2,0.0|100.0,100.0,100
16304,2767,2,0.0|100.0,100.0,100
16304,2768,2,0.0|80.0,80.0,80
16304,2769,1,100.0,,100
16304,2770,2,0.0|100.0,100.0,100
16304,2771,1,100.0,,100
16304,2772,1,100.0,,100
16304,2773,2,0.0|0.0,0.0,100
16304,2774,1,100.0,,100
16304,2775,1,100.0,,100
16304,2776,2,0.0|20.0,20.0,100
16304,2777,1,100.0,,100
16304,2778,1,100.0,,100
16304,2779,1,100.0,,100
16304,2780,1,100.0,,100
16304,2781,3,0.0|0.0|0.0,0.0|0.0,80
16304,2782,1,100.0,,100
16304,2841,1,100.0,,100
16304,2856,1,100.0,,100
16304,2869,1,100.0,,100
16304,2871,1,100.0,,100
16304,2876,1,100.0,,100
16304,2878,1,100.0,,100
16304,2879,1,100.0,,100
16304,2880,1,40.0,,100
16304,2881,1,100.0,,100
16304,2882,1,90.0,,90
16304,2883,1,100.0,,100
16304,2884,1,100.0,,100
16304,2885,1,100.0,,100
16304,2886,1,100.0,,100
16304,2887,2,40.0|100.0,60.0,100
16304,2888,1,40.0,,40
16304,2889,1,100.0,,100
16304,2890,2,0.0|11.11,11.11,100
16304,2891,1,100.0,,100
16304,2893,1,100.0,,100
16304,2895,1,100.0,,100
16304,2899,1,100.0,,100
16304,2901,1,100.0,,100
16304,2902,1,100.0,,100
16304,2903,1,66.67,,66.67
16304,2905,1,100.0,,100
16304,2910,1,70.0,,70
16304,2913,1,100.0,,100
16304,2914,1,60.0,,60
16304,2915,2,10.0|100.0,90.0,100
16304,2916,1,40.0,,100
16304,2917,1,100.0,,100
16304,2922,1,60.0,,60
16304,2925,1,30.0,,100
16304,2926,4,0.0|33.33|88.89|100.0,33.33|55.56|11.11,100
16304,2930,1,100.0,,100
16304,2948,1,100.0,,100
16304,2953,2,50.0|100.0,50.0,100
16304,2965,1,100.0,,100
16304,2966,1,100.0,,100
16304,2967,2,50.0|100.0,50.0,100
16304,2976,1,100.0,,100
16304,2977,1,100.0,,100
16304,2980,1,100.0,,100
16304,2983,1,0.0,,100
16304,2986,1,100.0,,100
16304,2987,1,100.0,,100
16304,2988,1,100.0,,100
16304,2989,1,100.0,,100
16304,2990,1,100.0,,100
16304,2991,1,100.0,,100
34511,2584,1,100.0,,100
34511,2792,1,100.0,,100
34511,2793,1,100.0,,100
34511,2796,1,100.0,,100
39021,2878,1,100.0,,100
39021,2880,1,100.0,,100
39021,2881,1,100.0,,100
39021,2882,2,0.0|100.0,100.0,100
39021,2884,2,100.0|100.0,0.0,100
39021,2887,1,100.0,,100
39021,2948,4,0.0|0.0|0.0|100.0,0.0|0.0|100.0,100
39021,2965,1,100.0,,100
39021,2971,1,0.0,,0
39021,2973,1,0.0,,0
39021,2976,1,100.0,,100
39021,2977,1,100.0,,100
39021,2980,1,100.0,,100
39021,2986,2,0.0|0.0,0.0,0
39021,2987,1,100.0,,100
39021,2988,2,0.0|100.0,100.0,100
39021,2989,2,0.0|100.0,100.0,100
39021,2990,1,100.0,,100
39021,2991,5,0.0|0.0|0.0|0.0|100.0,0.0|0.0|0.0|100.0,100
39160,2174,1,100.0,,100
39160,2335,1,100.0,,100
39160,2374,1,100.0,,100
39160,2410,1,100.0,,100
39160,2413,1,100.0,,100
39160,2414,1,100.0,,100
39160,2417,1,100.0,,100
39160,2418,1,100.0,,100
39160,2422,1,0.0,,0
39160,2452,1,100.0,,100
39160,2475,1,100.0,,100
39160,2476,1,100.0,,100
39160,2526,1,100.0,,100
39160,2528,1,100.0,,100
39160,2529,1,100.0,,100
39160,2533,1,100.0,,100
39160,2534,1,100.0,,100
39160,2535,1,100.0,,100
39160,2536,1,100.0,,100
39160,2538,1,100.0,,100
39160,2539,1,100.0,,100
39160,2541,1,100.0,,100
39160,2542,1,100.0,,100
39160,2544,1,100.0,,100
39160,2545,1,100.0,,100
39160,2571,1,100.0,,100
39160,2573,2,20.0|100.0,80.0,100
39160,2574,1,100.0,,100
39160,2577,1,100.0,,100
39160,2580,1,100.0,,100
39160,2581,1,100.0,,100
39160,2582,1,100.0,,100
39160,2583,1,100.0,,100
39160,2584,1,100.0,,100
39160,2585,1,100.0,,100
39160,2586,1,100.0,,100
39160,2587,1,100.0,,100
39160,2588,1,100.0,,100
39160,2591,1,100.0,,100
39160,2594,1,100.0,,100
39160,2595,2,100.0|100.0,0.0,100
39160,2606,1,100.0,,100
39160,2608,1,100.0,,100
39160,2609,1,100.0,,100
39160,2612,1,75.0,,75
39160,2613,1,100.0,,100
39160,2616,1,100.0,,100
39160,2619,1,100.0,,100
39160,2620,2,100.0|100.0,0.0,100
39160,2621,1,100.0,,100
39160,2622,1,100.0,,100
39160,2623,1,100.0,,100
39160,2624,1,100.0,,100
39160,2625,1,100.0,,100
39160,2626,1,100.0,,100
39160,2627,1,100.0,,100
39160,2628,1,100.0,,100
39160,2640,1,100.0,,100
39160,2652,3,0.0|60.0|100.0,60.0|40.0,100
39160,2660,2,40.0|100.0,60.0,100
39160,2663,1,100.0,,100
39160,2666,2,0.0|100.0,100.0,100
39160,2670,1,100.0,,100
39160,2672,1,100.0,,100
39160,2674,1,100.0,,100
39160,2678,1,100.0,,100
39160,2698,1,100.0,,100
39160,2704,1,100.0,,100
39160,2705,1,50.0,,50
39160,2707,1,100.0,,100
39160,2709,1,100.0,,100
39160,2711,1,100.0,,100
39160,2714,1,40.0,,40
39160,2716,2,20.0|20.0,0.0,20
39160,2717,1,100.0,,100
39160,2726,1,0.0,,0
39160,2734,1,83.33,,83.33
39160,2735,1,100.0,,100
39160,2736,1,100.0,,100
39160,2737,1,100.0,,100
39160,2738,1,100.0,,100
39160,2739,1,100.0,,100
39160,2740,1,100.0,,100
39160,2741,1,100.0,,100
39160,2744,1,60.0,,60
39160,2745,1,100.0,,100
39160,2746,1,100.0,,100
39160,2748,1,100.0,,100
39160,2750,1,100.0,,100
39160,2751,1,100.0,,100
39160,2752,1,100.0,,100
39160,2753,1,100.0,,100
39160,2754,1,75.0,,75
39160,2756,1,100.0,,100
39160,2758,1,83.33,,83.33
39160,2762,1,100.0,,100
39160,2763,1,100.0,,100
39160,2764,1,100.0,,100
39160,2765,1,100.0,,100
39160,2766,1,100.0,,100
39160,2767,2,100.0|100.0,0.0,100
39160,2768,1,100.0,,100
39160,2769,1,50.0,,50
39160,2770,1,100.0,,100
39160,2771,1,100.0,,100
39160,2772,1,100.0,,100
39160,2773,1,100.0,,100
39160,2774,1,100.0,,100
39160,2775,2,100.0|100.0,0.0,100
39160,2776,1,100.0,,100
39160,2777,1,100.0,,100
39160,2778,1,100.0,,100
39160,2779,1,100.0,,100
39160,2780,2,0.0|100.0,100.0,100
39160,2781,1,100.0,,100
39160,2782,1,100.0,,100
39160,2841,1,100.0,,100
39160,2856,1,100.0,,100
39160,2860,1,100.0,,100
39160,2862,1,100.0,,100
39160,2869,1,100.0,,100
39160,2871,1,100.0,,100
39160,2874,1,100.0,,100
39160,2876,1,100.0,,100
39160,2879,1,100.0,,100
39160,2880,1,100.0,,100
39160,2881,1,100.0,,100
39160,2882,1,100.0,,100
39160,2883,1,100.0,,100
39160,2884,1,100.0,,100
39160,2885,1,100.0,,100
39160,2886,1,100.0,,100
39160,2887,1,100.0,,100
39160,2888,1,100.0,,100
39160,2889,1,100.0,,100
39160,2890,1,100.0,,100
39160,2891,1,100.0,,100
39160,2893,1,100.0,,100
39160,2895,1,100.0,,100
39160,2897,1,100.0,,100
39160,2899,1,100.0,,100
39160,2901,1,100.0,,100
39160,2902,1,100.0,,100
39160,2903,1,100.0,,100
39160,2905,1,100.0,,100
