user_id,case_id,result
8318,2586,1.0
8318,2587,1.0
8318,2588,1.0
8318,2591,1.0
8318,2594,1.0
8318,2595,1.0
8318,2608,1.0
8318,2609,1.0
8318,2613,1.0
8318,2616,1.0
8318,2619,1.0
8318,2620,0.3788863483704065
8318,2621,0.3788863483704065
8318,2622,1.0
8318,2623,1.0
8318,2627,1.0
8318,2628,1.0
8318,2652,0.3788863483704065
8318,2663,1.0
8318,2666,0.1380352731247883
8318,2670,1.0
8318,2672,1.0
8318,2674,1.0
8318,2678,1.0
8318,2698,0.3387985283167633
8318,2704,0.3067450513884182
8318,2705,1.0
8318,2707,1.0
8318,2711,1.0
8318,2726,1.0
8318,2746,0.653372525694209
8318,2751,1.0
8318,2752,1.0
8318,2753,1.0
8318,2754,1.0
8318,2762,1.0
8318,2763,1.0
8318,2764,0.4800587885413136
8318,2765,1.0
8318,2766,0.3067450513884182
8318,2767,0.3067450513884182
8318,2768,0.3067450513884182
8318,2769,1.0
8318,2770,0.08179868037024497
8318,2771,1.0
8318,2772,1.0
8318,2773,0.3788863483704065
8318,2774,1.0
8318,2775,1.0
8318,2776,0.4453960411107345
8318,2777,1.0
8318,2778,1.0
8318,2779,1.0
8318,2780,1.0
8318,2782,0.3788863483704065
8318,2841,1.0
8318,2856,1.0
8318,2869,0.32264975561586307
8318,2871,1.0
8318,2876,1.0
8318,2878,1.0
8318,2879,1.0
8318,2880,0.5840470308330509
8318,2881,1.0
8318,2882,0.9306745051388419
8318,2883,1.0
8318,2884,1.0
8318,2885,1.0
8318,2886,1.0
8318,2887,0.5840470308330509
8318,2888,0.5840470308330509
8318,2889,1.0
8318,2890,0.3837656761791649
8318,2891,1.0
8318,2893,1.0
8318,2895,1.0
8318,2899,1.0
8318,2901,1.0
8318,2902,1.0
8318,2903,0.7689381256277598
8318,2905,1.0
8318,2910,0.7920235154165255
8318,2913,1.0
8318,2914,0.5539882422917373
8318,2915,0.26349134379382294
8318,2916,0.434569338726428
8318,2917,1.0
8318,2922,0.7226980205553672
8318,2925,0.3684491915581043
8318,2926,1.0
8318,2930,1.0
8318,2948,1.0
8318,2953,1.0
8318,2965,1.0
8318,2966,1.0
8318,2967,1.0
8318,2971,1.0
8318,2973,1.0
8318,2976,1.0
8318,2977,1.0
8318,2980,1.0
8318,2983,1.0
8318,2986,1.0
8318,2987,1.0
8318,2988,1.0
8318,2989,1.0
8318,2990,1.0
8318,2991,1.0
16304,2335,1.0
16304,2374,1.0
16304,2410,1.0
16304,2414,1.0
16304,2418,1.0
16304,2422,1.0
16304,2475,1.0
16304,2476,1.0
16304,2526,1.0
16304,2528,0.3788863483704065
16304,2529,1.0
16304,2533,1.0
16304,2534,1.0
16304,2536,0.4003078582987642
16304,2541,0.3788863483704065
16304,2542,1.0
16304,2544,1.0
16304,2545,1.0
16304,2573,1.0
16304,2574,1.0
16304,2580,1.0
16304,2582,1.0
16304,2584,1.0
16304,2586,1.0
16304,2587,1.0
16304,2588,1.0
16304,2591,1.0
16304,2594,1.0
16304,2595,1.0
16304,2608,1.0
16304,2609,1.0
16304,2613,1.0
16304,2616,1.0
16304,2619,1.0
16304,2620,0.29453145923859153
16304,2621,1.0
16304,2622,1.0
16304,2623,1.0
16304,2627,1.0
16304,2628,1.0
16304,2652,0.3788863483704065
16304,2663,1.0
16304,2666,0.3788863483704065
16304,2670,1.0
16304,2672,1.0
16304,2674,1.0
16304,2678,1.0
16304,2693,0.3387985283167633
16304,2704,0.21825095645722667
16304,2705,0.3788863483704065
16304,2707,1.0
16304,2711,1.0
16304,2716,0.32264975561586307
16304,2726,1.0
16304,2746,0.653372525694209
16304,2749,0.21825095645722667
16304,2750,0.3387985283167633
16304,2751,1.0
16304,2752,1.0
16304,2753,1.0
16304,2754,1.0
16304,2762,1.0
16304,2763,1.0
16304,2764,0.31134901027768364
16304,2765,1.0
16304,2766,0.3788863483704065
16304,2767,0.3788863483704065
16304,2768,0.33071613332128275
16304,2769,1.0
16304,2770,0.3788863483704065
16304,2771,1.0
16304,2772,1.0
16304,2773,0.17008875005313331
16304,2774,1.0
16304,2775,1.0
16304,2776,0.21184826971658785
16304,2777,1.0
16304,2778,1.0
16304,2779,1.0
16304,2780,1.0
16304,2781,0.10744146191292109
16304,2782,1.0
16304,2841,1.0
16304,2856,1.0
16304,2869,1.0
16304,2871,1.0
16304,2876,1.0
16304,2878,1.0
16304,2879,1.0
16304,2880,0.6032791169900581
16304,2881,1.0
16304,2882,0.9306745051388419
16304,2883,1.0
16304,2884,1.0
16304,2885,1.0
16304,2886,1.0
16304,2887,0.45544909855815535
16304,2888,0.5840470308330509
16304,2889,1.0
16304,2890,0.1932861632261824
16304,2891,1.0
16304,2893,1.0
16304,2895,1.0
16304,2899,1.0
16304,2901,1.0
16304,2902,1.0
16304,2903,0.7689381256277598
16304,2905,1.0
16304,2910,0.7920235154165255
16304,2913,1.0
16304,2914,0.7226980205553672
16304,2915,0.31972793654836634
16304,2916,0.6032791169900581
16304,2917,1.0
16304,2922,0.7226980205553672
16304,2925,0.5371589698217343
16304,2926,0.1553330603604093
16304,2930,1.0
16304,2948,1.0
16304,2953,0.5006894858947517
16304,2965,1.0
16304,2966,1.0
16304,2967,0.5006894858947517
16304,2976,1.0
16304,2977,1.0
16304,2980,1.0
16304,2983,0.3387985283167633
16304,2986,1.0
16304,2987,1.0
16304,2988,1.0
16304,2989,1.0
16304,2990,1.0
16304,2991,1.0
34511,2584,1.0
34511,2792,1.0
34511,2793,1.0
34511,2796,1.0
39021,2878,1.0
39021,2880,1.0
39021,2881,1.0
39021,2882,0.3788863483704065
39021,2884,0.8312902217363701
39021,2887,1.0
39021,2948,0.29453145923859153
39021,2965,1.0
39021,2971,0.3067450513884182
39021,2973,0.3067450513884182
39021,2976,1.0
39021,2977,1.0
39021,2980,1.0
39021,2986,0.1380352731247883
39021,2987,1.0
39021,2988,0.3788863483704065
39021,2989,0.3788863483704065
39021,2990,1.0
39021,2991,0.2776604814122284
39160,2174,1.0
39160,2335,1.0
39160,2374,1.0
39160,2410,1.0
39160,2413,1.0
39160,2414,1.0
39160,2417,1.0
39160,2418,1.0
39160,2422,0.3067450513884182
39160,2452,1.0
39160,2475,1.0
39160,2476,1.0
39160,2526,1.0
39160,2528,1.0
39160,2529,1.0
39160,2533,1.0
39160,2534,1.0
39160,2535,1.0
39160,2536,1.0
39160,2538,1.0
39160,2539,1.0
39160,2541,1.0
39160,2542,1.0
39160,2544,1.0
39160,2545,1.0
39160,2571,1.0
39160,2573,0.36496832388496275
39160,2574,1.0
39160,2577,1.0
39160,2580,1.0
39160,2581,1.0
39160,2582,1.0
39160,2583,1.0
39160,2584,1.0
39160,2585,1.0
39160,2586,1.0
39160,2587,1.0
39160,2588,1.0
39160,2591,1.0
39160,2594,1.0
39160,2595,0.8312902217363701
39160,2606,1.0
39160,2608,1.0
39160,2609,1.0
39160,2612,0.8266862628471046
39160,2613,1.0
39160,2616,1.0
39160,2619,1.0
39160,2620,0.8312902217363701
39160,2621,1.0
39160,2622,1.0
39160,2623,1.0
39160,2624,1.0
39160,2625,1.0
39160,2626,1.0
39160,2627,1.0
39160,2628,1.0
39160,2640,1.0
39160,2652,0.21825095645722667
39160,2660,0.45544909855815535
39160,2663,1.0
39160,2666,0.3788863483704065
39160,2670,1.0
39160,2672,1.0
39160,2674,1.0
39160,2678,1.0
39160,2698,1.0
39160,2704,1.0
39160,2705,0.653372525694209
39160,2707,1.0
39160,2709,1.0
39160,2711,1.0
39160,2714,0.5840470308330509
39160,2716,0.27668626284710457
39160,2717,1.0
39160,2726,0.3067450513884182
39160,2734,0.8844344000664492
39160,2735,1.0
39160,2736,1.0
39160,2737,1.0
39160,2738,1.0
39160,2739,1.0
39160,2740,1.0
39160,2741,1.0
39160,2744,0.7226980205553672
39160,2745,1.0
39160,2746,1.0
39160,2748,1.0
39160,2750,1.0
39160,2751,1.0
39160,2752,1.0
39160,2753,1.0
39160,2754,0.8266862628471046
39160,2756,1.0
39160,2758,0.8844344000664492
39160,2762,1.0
39160,2763,1.0
39160,2764,1.0
39160,2765,1.0
39160,2766,1.0
39160,2767,0.8312902217363701
39160,2768,1.0
39160,2769,0.653372525694209
39160,2770,1.0
39160,2771,1.0
39160,2772,1.0
39160,2773,1.0
39160,2774,1.0
39160,2775,0.8312902217363701
39160,2776,1.0
39160,2777,1.0
39160,2778,1.0
39160,2779,1.0
39160,2780,0.3788863483704065
39160,2781,1.0
39160,2782,1.0
39160,2841,1.0
39160,2856,1.0
39160,2860,1.0
39160,2862,1.0
39160,2869,1.0
39160,2871,1.0
39160,2874,1.0
39160,2876,1.0
39160,2879,1.0
39160,2880,1.0
39160,2881,1.0
39160,2882,1.0
39160,2883,1.0
39160,2884,1.0
39160,2885,1.0
39160,2886,1.0
39160,2887,1.0
39160,2888,1.0
39160,2889,1.0
39160,2890,1.0
39160,2891,1.0
39160,2893,1.0
39160,2895,1.0
39160,2897,1.0
39160,2899,1.0
39160,2901,1.0
39160,2902,1.0
39160,2903,1.0
39160,2905,1.0
39160,2910,1.0
39160,2911,1.0
39160,2913,1.0
39160,2914,1.0
39160,2915,0.5523325599719866
39160,2916,1.0
39160,2917,1.0
39160,2918,1.0
39160,2920,1.0
39160,2921,1.0
39160,2922,1.0
39160,2923,0.8312902217363701
39160,2924,1.0
39160,2925,1.0
39160,2926,1.0
39160,2927,1.0
39160,2928,1.0
39160,2929,1.0
39160,2930,1.0
39160,2948,1.0
39160,2953,0.653372525694209
39160,2965,1.0
39160,2967,0.8266862628471046
39160,2971,0.19824804193619294
39160,2973,0.7689381256277598
39160,2976,1.0
39160,2977,1.0
39160,2980,1.0
39160,2983,0.5840470308330509
39160,2986,0.8613490102776836
39160,2987,1.0
39160,2988,1.0
39160,2989,1.0
39160,2990,1.0
39160,2991,1.0
39190,2417,1.0
39190,2526,1.0
39190,2584,0.8312902217363701
39190,2587,1.0
39190,2588,1.0
39190,2595,1.0
39190,2606,1.0
39190,2620,1.0
39190,2621,1.0
39190,2622,1.0
39190,2626,1.0
39190,2652,0.3067450513884182
39190,2737,0.8312902217363701
39190,2738,1.0
39190,2739,1.0
39190,2740,1.0
39190,2741,1.0
39190,2869,1.0
39190,2871,1.0
39190,2878,1.0
39190,2880,1.0
39190,2882,0.8613490102776836
39190,2883,1.0
39190,2884,1.0
39190,2885,1.0
39190,2886,1.0
39190,2887,1.0
39190,2889,1.0
39190,2891,1.0
39190,2893,1.0
39190,2895,1.0
39190,2897,1.0
39190,2899,1.0
39190,2901,1.0
39190,2913,1.0
39190,2922,1.0
39190,2930,1.0
39200,2174,0.18620548817391191
39200,2335,1.0
39200,2361,1.0
39200,2374,1.0
39200,2410,1.0
39200,2413,0.3788863483704065
39200,2414,1.0
39200,2417,1.0
39200,2418,1.0
39200,2422,1.0
39200,2452,1.0
39200,2475,0.36496832388496275
39200,2476,0.2776604814122284
39200,2526,0.5459298732313481
39200,2528,1.0
39200,2529,1.0
39200,2533,1.0
39200,2534,1.0
39200,2535,1.0
39200,2536,1.0
39200,2538,0.6364106479045408
39200,2539,1.0
39200,2541,0.8312902217363701
39200,2542,1.0
39200,2544,0.29453145923859153
39200,2545,0.33135192479871756
39200,2571,0.4121512565818787
39200,2573,0.3788863483704065
39200,2574,0.3788863483704065
39200,2577,0.6364106479045408
39200,2580,1.0
39200,2581,1.0
39200,2582,1.0
39200,2583,1.0
39200,2584,1.0
39200,2585,0.21825095645722667
39200,2586,1.0
39200,2587,1.0
39200,2588,0.13846208253404646
39200,2591,1.0
39200,2594,0.3788863483704065
39200,2595,1.0
39200,2606,0.32264975561586307
39200,2608,1.0
39200,2609,1.0
39200,2612,1.0
39200,2613,1.0
39200,2616,0.6137904542362426
39200,2619,1.0
39200,2620,1.0
39200,2621,1.0
39200,2622,1.0
39200,2623,1.0
39200,2624,1.0
39200,2625,1.0
39200,2626,1.0
39200,2627,0.32264975561586307
39200,2628,1.0
39200,2640,0.7750536289818268
39200,2652,0.17326168225359198
39200,2660,1.0
39200,2663,0.3788863483704065
39200,2666,1.0
39200,2670,0.3788863483704065
39200,2672,1.0
39200,2674,0.21825095645722667
39200,2678,1.0
39200,2698,1.0
39200,2704,1.0
39200,2705,0.44445289314020847
39200,2707,1.0
39200,2708,1.0
39200,2709,1.0
39200,2710,1.0
39200,2711,0.3788863483704065
39200,2712,0.5459298732313481
39200,2714,0.3067450513884182
39200,2716,1.0
39200,2717,0.3644129060840665
39200,2718,0.3788863483704065
39200,2719,1.0
39200,2726,1.0
39200,2733,0.06569850369989068
39200,2734,0.32264975561586307
39200,2735,1.0
39200,2736,0.4516639262170792
39200,2737,0.5459298732313481
39200,2738,1.0
39200,2739,0.8312902217363701
39200,2740,1.0
39200,2741,1.0
39200,2742,0.8312902217363701
39200,2743,1.0
39200,2744,1.0
39200,2745,1.0
39200,2746,0.3788863483704065
39200,2748,1.0
39200,2750,1.0
39200,2751,1.0
39200,2752,0.3788863483704065
39200,2753,1.0
39200,2754,1.0
39200,2756,1.0
39200,2757,1.0
39200,2762,1.0
39200,2763,0.7750536289818268
39200,2764,1.0
39200,2765,1.0
39200,2766,1.0
39200,2767,0.8312902217363701
39200,2768,0.3788863483704065
39200,2769,1.0
39200,2770,1.0
39200,2771,1.0
39200,2772,1.0
39200,2773,1.0
39200,2774,0.3788863483704065
39200,2775,1.0
39200,2776,0.3788863483704065
39200,2777,1.0
39200,2778,1.0
39200,2779,1.0
39200,2780,1.0
39200,2782,0.3788863483704065
39200,2841,0.5459298732313481
39200,2856,1.0
39200,2860,1.0
39200,2862,1.0
39200,2869,0.3788863483704065
39200,2871,0.20753336764091498
39200,2874,1.0
39200,2876,0.3788863483704065
39200,2878,1.0
39200,2879,1.0
39200,2880,0.22117549862828512
39200,2881,0.3788863483704065
39200,2882,0.5006894858947517
39200,2883,0.21825095645722667
39200,2884,0.36496832388496275
39200,2885,0.2739321314108738
39200,2886,1.0
39200,2887,1.0
39200,2888,1.0
39200,2889,1.0
39200,2890,1.0
39200,2891,1.0
39200,2893,1.0
39200,2895,1.0
39200,2897,1.0
39200,2899,1.0
39200,2901,1.0
39200,2902,1.0
39200,2903,0.8312902217363701
39200,2905,1.0
39200,2910,1.0
39200,2911,1.0
39200,2913,1.0
39200,2914,0.5459298732313481
39200,2915,0.36496832388496275
39200,2916,1.0
39200,2917,0.3788863483704065
39200,2918,1.0
39200,2920,1.0
39200,2921,0.5006894858947517
39200,2922,1.0
39200,2923,1.0
39200,2924,0.32264975561586307
39200,2925,1.0
39200,2926,1.0
39200,2927,1.0
39200,2928,1.0
39200,2929,0.45544909855815535
39200,2930,1.0
39200,2948,0.6364106479045408
39200,2953,0.22544054410384182
39200,2965,1.0
39200,2966,0.4846627474305791
39200,2967,1.0
39200,2971,1.0
39200,2973,1.0
39200,2976,1.0
39200,2977,1.0
39200,2980,1.0
39200,2983,1.0
39200,2986,0.36496832388496275
39200,2987,1.0
39200,2988,0.29453145923859153
39200,2989,1.0
39200,2990,1.0
39200,2991,0.3788863483704065
40186,2335,1.0
40186,2410,0.5801740551499975
40186,2413,0.3387985283167633
40186,2414,1.0
40186,2418,1.0
40186,2422,1.0
40186,2452,1.0
40186,2526,0.6364106479045408
40186,2528,0.8312902217363701
40186,2529,0.6364106479045408
40186,2533,0.3788863483704065
40186,2534,0.3788863483704065
40186,2535,1.0
40186,2536,0.2776604814122284
40186,2538,0.20363639046769474
40186,2539,0.21825095645722667
40186,2541,1.0
40186,2542,1.0
40186,2544,0.6038741223633421
40186,2545,1.0
40186,2573,0.6364106479045408
40186,2574,1.0
40186,2580,1.0
40186,2581,0.485069019110769
40186,2582,1.0
40186,2583,1.0
40186,2584,1.0
40186,2586,1.0
40186,2587,1.0
40186,2588,1.0
40186,2594,1.0
40186,2595,1.0
40186,2606,1.0
40186,2608,1.0
40186,2612,0.3387985283167633
40186,2613,1.0
40186,2616,1.0
40186,2619,0.3788863483704065
40186,2620,1.0
40186,2621,1.0
40186,2622,1.0
40186,2623,1.0
40186,2626,0.434569338726428
40186,2627,1.0
40186,2628,0.3788863483704065
40186,2652,1.0
40186,2663,0.8312902217363701
40186,2666,1.0
40186,2670,1.0
40186,2672,0.6364106479045408
40186,2678,1.0
40186,2704,1.0
40186,2705,1.0
40186,2707,0.32264975561586307
40186,2711,1.0
40186,2726,1.0
40186,2734,0.4223106513219688
40186,2742,1.0
40186,2743,1.0
40186,2744,0.4453960411107345
40186,2746,1.0
40186,2751,1.0
40186,2752,1.0
40186,2753,1.0
40186,2754,0.6137904542362426
40186,2756,0.4453960411107345
40186,2757,0.3387985283167633
40186,2769,1.0
40186,2773,1.0
40186,2776,1.0
40186,2878,0.23437570322303553
40186,2895,1.0
40186,2899,1.0
40186,2901,0.4163345967629367
40186,2902,1.0
40186,2905,1.0
40186,2948,0.32264975561586307
40186,2953,1.0
40186,2965,1.0
40186,2966,1.0
40186,2967,0.8312902217363701
40186,2971,1.0
40186,2973,1.0
40186,2976,1.0
40186,2977,1.0
40186,2980,1.0
40186,2983,1.0
40186,2986,1.0
40186,2987,1.0
40186,2988,1.0
40186,2989,1.0
40186,2990,1.0
40186,2991,0.3788863483704065
40552,2134,1.0
47329,2783,1.0
47329,2784,1.0
47329,2785,1.0
47329,2786,1.0
47329,2787,1.0
47329,2788,1.0
47329,2789,1.0
47329,2790,1.0
47329,2791,1.0
47329,2792,0.3788863483704065
47329,2793,1.0
47329,2794,1.0
47329,2795,1.0
47329,2796,1.0
47329,2798,1.0
47329,2799,1.0
47329,2800,1.0
47329,2801,1.0
47329,2802,1.0
47329,2803,1.0
47329,2804,1.0
47329,2805,1.0
47329,2806,1.0
47329,2807,1.0
47329,2808,1.0
47329,2809,1.0
47329,2810,1.0
47329,2811,1.0
47329,2812,1.0
47329,2813,1.0
47329,2814,1.0
47329,2815,0.8312902217363701
47329,2816,1.0
47329,2817,1.0
47329,2818,1.0
47329,2819,0.8312902217363701
47329,2820,1.0
47329,2821,1.0
47329,2822,1.0
47329,2823,1.0
47329,2824,1.0
47329,2825,1.0
47329,2826,1.0
47329,2827,1.0
47329,2828,1.0
47329,2829,1.0
47329,2830,1.0
47329,2831,1.0
47329,2832,1.0
47329,2833,1.0
47329,2834,1.0
47329,2836,1.0
47329,2837,1.0
47329,2838,1.0
47329,2839,1.0
47329,2840,1.0
47329,2841,1.0
